Format,1.0B,
Memory Length,10000,
IntpDistance,4096,
Trigger Address,4889,
Trigger Level,-9.400E-03,
Source,CH2,
Vertical Units,V,
Vertical Units Div,0,
Vertical Units Extend Div,15,
Label, ,
Probe Type,0,
Probe Ratio,1.000E+00,
Vertical Scale,5.000E-03,
Vertical Position,4.800E-03,
Horizontal Units,S,
Horizontal Scale,5.000E-08,
Horizontal Position,1.105E-07,
Horizontal Mode,Main,
SincET Mode,Sinc2,
Sampling Period,1.000E-09,
Horizontal Old Scale,5.000E-08,
Horizontal Old Position,1.105E-07,
Firmware,V1.09,
Mode,Detail,
Waveform Data,
-2.706500e-06,-8.00e-04,
-2.705500e-06,-8.00e-04,
-2.704500e-06,-8.00e-04,
-2.703500e-06,-1.00e-03,
-2.702500e-06,-8.00e-04,
-2.701500e-06,-8.00e-04,
-2.700500e-06,-8.00e-04,
-2.699500e-06,-1.00e-03,
-2.698500e-06,-1.00e-03,
-2.697500e-06,-1.00e-03,
-2.696500e-06,-8.00e-04,
-2.695500e-06,-8.00e-04,
-2.694500e-06,-1.00e-03,
-2.693500e-06,-1.00e-03,
-2.692500e-06,-8.00e-04,
-2.691500e-06,-1.00e-03,
-2.690500e-06,-1.00e-03,
-2.689500e-06,-1.00e-03,
-2.688500e-06,-8.00e-04,
-2.687500e-06,-8.00e-04,
-2.686500e-06,-1.00e-03,
-2.685500e-06,-1.00e-03,
-2.684500e-06,-1.00e-03,
-2.683500e-06,-1.00e-03,
-2.682500e-06,-8.00e-04,
-2.681500e-06,-1.00e-03,
-2.680500e-06,-8.00e-04,
-2.679500e-06,-1.00e-03,
-2.678500e-06,-1.00e-03,
-2.677500e-06,-8.00e-04,
-2.676500e-06,-8.00e-04,
-2.675500e-06,-8.00e-04,
-2.674500e-06,-1.00e-03,
-2.673500e-06,-1.20e-03,
-2.672500e-06,-8.00e-04,
-2.671500e-06,-8.00e-04,
-2.670500e-06,-1.00e-03,
-2.669500e-06,-1.00e-03,
-2.668500e-06,-1.00e-03,
-2.667500e-06,-1.00e-03,
-2.666500e-06,-8.00e-04,
-2.665500e-06,-8.00e-04,
-2.664500e-06,-8.00e-04,
-2.663500e-06,-1.00e-03,
-2.662500e-06,-1.00e-03,
-2.661500e-06,-8.00e-04,
-2.660500e-06,-8.00e-04,
-2.659500e-06,-8.00e-04,
-2.658500e-06,-1.00e-03,
-2.657500e-06,-8.00e-04,
-2.656500e-06,-1.00e-03,
-2.655500e-06,-1.00e-03,
-2.654500e-06,-8.00e-04,
-2.653500e-06,-1.00e-03,
-2.652500e-06,-1.00e-03,
-2.651500e-06,-1.00e-03,
-2.650500e-06,-8.00e-04,
-2.649500e-06,-8.00e-04,
-2.648500e-06,-8.00e-04,
-2.647500e-06,-1.00e-03,
-2.646500e-06,-1.00e-03,
-2.645500e-06,-8.00e-04,
-2.644500e-06,-8.00e-04,
-2.643500e-06,-8.00e-04,
-2.642500e-06,-8.00e-04,
-2.641500e-06,-1.00e-03,
-2.640500e-06,-8.00e-04,
-2.639500e-06,-8.00e-04,
-2.638500e-06,-1.00e-03,
-2.637500e-06,-1.00e-03,
-2.636500e-06,-8.00e-04,
-2.635500e-06,-8.00e-04,
-2.634500e-06,-8.00e-04,
-2.633500e-06,-8.00e-04,
-2.632500e-06,-8.00e-04,
-2.631500e-06,-1.00e-03,
-2.630500e-06,-1.00e-03,
-2.629500e-06,-8.00e-04,
-2.628500e-06,-8.00e-04,
-2.627500e-06,-8.00e-04,
-2.626500e-06,-1.00e-03,
-2.625500e-06,-1.00e-03,
-2.624500e-06,-8.00e-04,
-2.623500e-06,-1.00e-03,
-2.622500e-06,-1.00e-03,
-2.621500e-06,-1.00e-03,
-2.620500e-06,-1.00e-03,
-2.619500e-06,-1.00e-03,
-2.618500e-06,-1.00e-03,
-2.617500e-06,-1.00e-03,
-2.616500e-06,-8.00e-04,
-2.615500e-06,-1.00e-03,
-2.614500e-06,-1.00e-03,
-2.613500e-06,-8.00e-04,
-2.612500e-06,-8.00e-04,
-2.611500e-06,-8.00e-04,
-2.610500e-06,-1.00e-03,
-2.609500e-06,-1.00e-03,
-2.608500e-06,-1.00e-03,
-2.607500e-06,-1.00e-03,
-2.606500e-06,-8.00e-04,
-2.605500e-06,-1.00e-03,
-2.604500e-06,-1.00e-03,
-2.603500e-06,-1.00e-03,
-2.602500e-06,-1.00e-03,
-2.601500e-06,-8.00e-04,
-2.600500e-06,-8.00e-04,
-2.599500e-06,-1.00e-03,
-2.598500e-06,-1.00e-03,
-2.597500e-06,-8.00e-04,
-2.596500e-06,-8.00e-04,
-2.595500e-06,-1.00e-03,
-2.594500e-06,-1.00e-03,
-2.593500e-06,-1.00e-03,
-2.592500e-06,-8.00e-04,
-2.591500e-06,-1.00e-03,
-2.590500e-06,-1.00e-03,
-2.589500e-06,-1.00e-03,
-2.588500e-06,-8.00e-04,
-2.587500e-06,-1.00e-03,
-2.586500e-06,-8.00e-04,
-2.585500e-06,-1.00e-03,
-2.584500e-06,-1.00e-03,
-2.583500e-06,-1.00e-03,
-2.582500e-06,-8.00e-04,
-2.581500e-06,-1.00e-03,
-2.580500e-06,-8.00e-04,
-2.579500e-06,-8.00e-04,
-2.578500e-06,-8.00e-04,
-2.577500e-06,-1.00e-03,
-2.576500e-06,-1.00e-03,
-2.575500e-06,-8.00e-04,
-2.574500e-06,-8.00e-04,
-2.573500e-06,-1.00e-03,
-2.572500e-06,-1.00e-03,
-2.571500e-06,-1.00e-03,
-2.570500e-06,-8.00e-04,
-2.569500e-06,-1.00e-03,
-2.568500e-06,-1.00e-03,
-2.567500e-06,-1.00e-03,
-2.566500e-06,-1.00e-03,
-2.565500e-06,-8.00e-04,
-2.564500e-06,-8.00e-04,
-2.563500e-06,-1.00e-03,
-2.562500e-06,-1.00e-03,
-2.561500e-06,-1.00e-03,
-2.560500e-06,-1.00e-03,
-2.559500e-06,-1.00e-03,
-2.558500e-06,-1.00e-03,
-2.557500e-06,-1.00e-03,
-2.556500e-06,-8.00e-04,
-2.555500e-06,-1.00e-03,
-2.554500e-06,-1.00e-03,
-2.553500e-06,-1.00e-03,
-2.552500e-06,-4.00e-04,
-2.551500e-06,-8.00e-04,
-2.550500e-06,-1.00e-03,
-2.549500e-06,-8.00e-04,
-2.548500e-06,-1.00e-03,
-2.547500e-06,-1.00e-03,
-2.546500e-06,-1.00e-03,
-2.545500e-06,-8.00e-04,
-2.544500e-06,-8.00e-04,
-2.543500e-06,-8.00e-04,
-2.542500e-06,-1.00e-03,
-2.541500e-06,-1.00e-03,
-2.540500e-06,-8.00e-04,
-2.539500e-06,-1.00e-03,
-2.538500e-06,-8.00e-04,
-2.537500e-06,-1.00e-03,
-2.536500e-06,-8.00e-04,
-2.535500e-06,-1.00e-03,
-2.534500e-06,-1.00e-03,
-2.533500e-06,-1.00e-03,
-2.532500e-06,-8.00e-04,
-2.531500e-06,-8.00e-04,
-2.530500e-06,-8.00e-04,
-2.529500e-06,-1.00e-03,
-2.528500e-06,-8.00e-04,
-2.527500e-06,-8.00e-04,
-2.526500e-06,-8.00e-04,
-2.525500e-06,-4.00e-04,
-2.524500e-06,-8.00e-04,
-2.523500e-06,-1.00e-03,
-2.522500e-06,-4.00e-04,
-2.521500e-06,-8.00e-04,
-2.520500e-06,-8.00e-04,
-2.519500e-06,-8.00e-04,
-2.518500e-06,-1.00e-03,
-2.517500e-06,-1.00e-03,
-2.516500e-06,-8.00e-04,
-2.515500e-06,-8.00e-04,
-2.514500e-06,-1.00e-03,
-2.513500e-06,-8.00e-04,
-2.512500e-06,-1.00e-03,
-2.511500e-06,-8.00e-04,
-2.510500e-06,-1.00e-03,
-2.509500e-06,-1.00e-03,
-2.508500e-06,-1.00e-03,
-2.507500e-06,-1.00e-03,
-2.506500e-06,-1.00e-03,
-2.505500e-06,-1.00e-03,
-2.504500e-06,-8.00e-04,
-2.503500e-06,-8.00e-04,
-2.502500e-06,-1.00e-03,
-2.501500e-06,-1.00e-03,
-2.500500e-06,-1.00e-03,
-2.499500e-06,-1.00e-03,
-2.498500e-06,-1.00e-03,
-2.497500e-06,-1.00e-03,
-2.496500e-06,-1.00e-03,
-2.495500e-06,-8.00e-04,
-2.494500e-06,-1.00e-03,
-2.493500e-06,-1.00e-03,
-2.492500e-06,-1.00e-03,
-2.491500e-06,-1.00e-03,
-2.490500e-06,-1.00e-03,
-2.489500e-06,-1.00e-03,
-2.488500e-06,-8.00e-04,
-2.487500e-06,-8.00e-04,
-2.486500e-06,-1.20e-03,
-2.485500e-06,-1.00e-03,
-2.484500e-06,-1.00e-03,
-2.483500e-06,-1.00e-03,
-2.482500e-06,-1.00e-03,
-2.481500e-06,-1.00e-03,
-2.480500e-06,-8.00e-04,
-2.479500e-06,-8.00e-04,
-2.478500e-06,-1.00e-03,
-2.477500e-06,-1.00e-03,
-2.476500e-06,-8.00e-04,
-2.475500e-06,-1.20e-03,
-2.474500e-06,-1.00e-03,
-2.473500e-06,-1.00e-03,
-2.472500e-06,-8.00e-04,
-2.471500e-06,-1.00e-03,
-2.470500e-06,-1.00e-03,
-2.469500e-06,-1.00e-03,
-2.468500e-06,-8.00e-04,
-2.467500e-06,-1.00e-03,
-2.466500e-06,-1.00e-03,
-2.465500e-06,-1.00e-03,
-2.464500e-06,-1.00e-03,
-2.463500e-06,-1.00e-03,
-2.462500e-06,-1.20e-03,
-2.461500e-06,-1.20e-03,
-2.460500e-06,-8.00e-04,
-2.459500e-06,-8.00e-04,
-2.458500e-06,-8.00e-04,
-2.457500e-06,-8.00e-04,
-2.456500e-06,-8.00e-04,
-2.455500e-06,-1.00e-03,
-2.454500e-06,-1.00e-03,
-2.453500e-06,-8.00e-04,
-2.452500e-06,-1.00e-03,
-2.451500e-06,-1.00e-03,
-2.450500e-06,-1.00e-03,
-2.449500e-06,-1.00e-03,
-2.448500e-06,-1.00e-03,
-2.447500e-06,-1.00e-03,
-2.446500e-06,-1.20e-03,
-2.445500e-06,-1.00e-03,
-2.444500e-06,-1.00e-03,
-2.443500e-06,-8.00e-04,
-2.442500e-06,-1.00e-03,
-2.441500e-06,-1.00e-03,
-2.440500e-06,-8.00e-04,
-2.439500e-06,-1.00e-03,
-2.438500e-06,-1.00e-03,
-2.437500e-06,-8.00e-04,
-2.436500e-06,-1.00e-03,
-2.435500e-06,-1.00e-03,
-2.434500e-06,-1.00e-03,
-2.433500e-06,-1.00e-03,
-2.432500e-06,-1.00e-03,
-2.431500e-06,-1.00e-03,
-2.430500e-06,-1.00e-03,
-2.429500e-06,-1.00e-03,
-2.428500e-06,-8.00e-04,
-2.427500e-06,-1.00e-03,
-2.426500e-06,-8.00e-04,
-2.425500e-06,-8.00e-04,
-2.424500e-06,-8.00e-04,
-2.423500e-06,-1.00e-03,
-2.422500e-06,-1.20e-03,
-2.421500e-06,-1.00e-03,
-2.420500e-06,-8.00e-04,
-2.419500e-06,-8.00e-04,
-2.418500e-06,-8.00e-04,
-2.417500e-06,-1.00e-03,
-2.416500e-06,-1.00e-03,
-2.415500e-06,-1.00e-03,
-2.414500e-06,-1.00e-03,
-2.413500e-06,-1.00e-03,
-2.412500e-06,-8.00e-04,
-2.411500e-06,-8.00e-04,
-2.410500e-06,-8.00e-04,
-2.409500e-06,-1.00e-03,
-2.408500e-06,-8.00e-04,
-2.407500e-06,-1.00e-03,
-2.406500e-06,-1.00e-03,
-2.405500e-06,-1.00e-03,
-2.404500e-06,-1.00e-03,
-2.403500e-06,-1.00e-03,
-2.402500e-06,-1.00e-03,
-2.401500e-06,-8.00e-04,
-2.400500e-06,-8.00e-04,
-2.399500e-06,-8.00e-04,
-2.398500e-06,-1.00e-03,
-2.397500e-06,-1.00e-03,
-2.396500e-06,-8.00e-04,
-2.395500e-06,-8.00e-04,
-2.394500e-06,-8.00e-04,
-2.393500e-06,-8.00e-04,
-2.392500e-06,-1.00e-03,
-2.391500e-06,-1.00e-03,
-2.390500e-06,-1.00e-03,
-2.389500e-06,-1.00e-03,
-2.388500e-06,-1.00e-03,
-2.387500e-06,-8.00e-04,
-2.386500e-06,-1.00e-03,
-2.385500e-06,-1.00e-03,
-2.384500e-06,-8.00e-04,
-2.383500e-06,-8.00e-04,
-2.382500e-06,-1.00e-03,
-2.381500e-06,-1.00e-03,
-2.380500e-06,-1.00e-03,
-2.379500e-06,-1.00e-03,
-2.378500e-06,-1.00e-03,
-2.377500e-06,-1.00e-03,
-2.376500e-06,-8.00e-04,
-2.375500e-06,-1.00e-03,
-2.374500e-06,-1.00e-03,
-2.373500e-06,-8.00e-04,
-2.372500e-06,-8.00e-04,
-2.371500e-06,-1.00e-03,
-2.370500e-06,-8.00e-04,
-2.369500e-06,-1.00e-03,
-2.368500e-06,-8.00e-04,
-2.367500e-06,-8.00e-04,
-2.366500e-06,-1.00e-03,
-2.365500e-06,-1.00e-03,
-2.364500e-06,-8.00e-04,
-2.363500e-06,-8.00e-04,
-2.362500e-06,-1.00e-03,
-2.361500e-06,-8.00e-04,
-2.360500e-06,-8.00e-04,
-2.359500e-06,-8.00e-04,
-2.358500e-06,-1.00e-03,
-2.357500e-06,-8.00e-04,
-2.356500e-06,-8.00e-04,
-2.355500e-06,-1.00e-03,
-2.354500e-06,-8.00e-04,
-2.353500e-06,-8.00e-04,
-2.352500e-06,-8.00e-04,
-2.351500e-06,-1.00e-03,
-2.350500e-06,-1.00e-03,
-2.349500e-06,-1.00e-03,
-2.348500e-06,-1.00e-03,
-2.347500e-06,-1.00e-03,
-2.346500e-06,-8.00e-04,
-2.345500e-06,-1.00e-03,
-2.344500e-06,-8.00e-04,
-2.343500e-06,-1.00e-03,
-2.342500e-06,-1.00e-03,
-2.341500e-06,-1.00e-03,
-2.340500e-06,-8.00e-04,
-2.339500e-06,-8.00e-04,
-2.338500e-06,-1.00e-03,
-2.337500e-06,-1.00e-03,
-2.336500e-06,-8.00e-04,
-2.335500e-06,-8.00e-04,
-2.334500e-06,-1.00e-03,
-2.333500e-06,-8.00e-04,
-2.332500e-06,-1.00e-03,
-2.331500e-06,-1.00e-03,
-2.330500e-06,-8.00e-04,
-2.329500e-06,-8.00e-04,
-2.328500e-06,-8.00e-04,
-2.327500e-06,-1.00e-03,
-2.326500e-06,-1.00e-03,
-2.325500e-06,-8.00e-04,
-2.324500e-06,-1.00e-03,
-2.323500e-06,-1.00e-03,
-2.322500e-06,-8.00e-04,
-2.321500e-06,-8.00e-04,
-2.320500e-06,-8.00e-04,
-2.319500e-06,-1.00e-03,
-2.318500e-06,-8.00e-04,
-2.317500e-06,-1.00e-03,
-2.316500e-06,-8.00e-04,
-2.315500e-06,-8.00e-04,
-2.314500e-06,-1.00e-03,
-2.313500e-06,-1.00e-03,
-2.312500e-06,-4.00e-04,
-2.311500e-06,-8.00e-04,
-2.310500e-06,-1.00e-03,
-2.309500e-06,-8.00e-04,
-2.308500e-06,-8.00e-04,
-2.307500e-06,-1.00e-03,
-2.306500e-06,-8.00e-04,
-2.305500e-06,-8.00e-04,
-2.304500e-06,-8.00e-04,
-2.303500e-06,-8.00e-04,
-2.302500e-06,-1.00e-03,
-2.301500e-06,-1.00e-03,
-2.300500e-06,-8.00e-04,
-2.299500e-06,-8.00e-04,
-2.298500e-06,-4.00e-04,
-2.297500e-06,-8.00e-04,
-2.296500e-06,-8.00e-04,
-2.295500e-06,-1.00e-03,
-2.294500e-06,-1.00e-03,
-2.293500e-06,-8.00e-04,
-2.292500e-06,-8.00e-04,
-2.291500e-06,-8.00e-04,
-2.290500e-06,-1.00e-03,
-2.289500e-06,-8.00e-04,
-2.288500e-06,-8.00e-04,
-2.287500e-06,-8.00e-04,
-2.286500e-06,-1.00e-03,
-2.285500e-06,-1.00e-03,
-2.284500e-06,-8.00e-04,
-2.283500e-06,-8.00e-04,
-2.282500e-06,-4.00e-04,
-2.281500e-06,-8.00e-04,
-2.280500e-06,-8.00e-04,
-2.279500e-06,-8.00e-04,
-2.278500e-06,-1.00e-03,
-2.277500e-06,-1.00e-03,
-2.276500e-06,-8.00e-04,
-2.275500e-06,-8.00e-04,
-2.274500e-06,-8.00e-04,
-2.273500e-06,-1.00e-03,
-2.272500e-06,-1.00e-03,
-2.271500e-06,-8.00e-04,
-2.270500e-06,-1.00e-03,
-2.269500e-06,-1.00e-03,
-2.268500e-06,-8.00e-04,
-2.267500e-06,-8.00e-04,
-2.266500e-06,-8.00e-04,
-2.265500e-06,-1.00e-03,
-2.264500e-06,-8.00e-04,
-2.263500e-06,-8.00e-04,
-2.262500e-06,-8.00e-04,
-2.261500e-06,-8.00e-04,
-2.260500e-06,-8.00e-04,
-2.259500e-06,-1.00e-03,
-2.258500e-06,-1.00e-03,
-2.257500e-06,-8.00e-04,
-2.256500e-06,-8.00e-04,
-2.255500e-06,-8.00e-04,
-2.254500e-06,-1.00e-03,
-2.253500e-06,-8.00e-04,
-2.252500e-06,-8.00e-04,
-2.251500e-06,-8.00e-04,
-2.250500e-06,-8.00e-04,
-2.249500e-06,-1.00e-03,
-2.248500e-06,-8.00e-04,
-2.247500e-06,-1.00e-03,
-2.246500e-06,-8.00e-04,
-2.245500e-06,-8.00e-04,
-2.244500e-06,-8.00e-04,
-2.243500e-06,-8.00e-04,
-2.242500e-06,-1.00e-03,
-2.241500e-06,-1.00e-03,
-2.240500e-06,-4.00e-04,
-2.239500e-06,-8.00e-04,
-2.238500e-06,-1.00e-03,
-2.237500e-06,-1.00e-03,
-2.236500e-06,-8.00e-04,
-2.235500e-06,-8.00e-04,
-2.234500e-06,-8.00e-04,
-2.233500e-06,-8.00e-04,
-2.232500e-06,-8.00e-04,
-2.231500e-06,-8.00e-04,
-2.230500e-06,-1.20e-03,
-2.229500e-06,-1.00e-03,
-2.228500e-06,-8.00e-04,
-2.227500e-06,-4.00e-04,
-2.226500e-06,-8.00e-04,
-2.225500e-06,-4.00e-04,
-2.224500e-06,-8.00e-04,
-2.223500e-06,-8.00e-04,
-2.222500e-06,-1.00e-03,
-2.221500e-06,-1.00e-03,
-2.220500e-06,-4.00e-04,
-2.219500e-06,-8.00e-04,
-2.218500e-06,-1.00e-03,
-2.217500e-06,-8.00e-04,
-2.216500e-06,-4.00e-04,
-2.215500e-06,-8.00e-04,
-2.214500e-06,-1.00e-03,
-2.213500e-06,-8.00e-04,
-2.212500e-06,-8.00e-04,
-2.211500e-06,-1.00e-03,
-2.210500e-06,-8.00e-04,
-2.209500e-06,-1.00e-03,
-2.208500e-06,-8.00e-04,
-2.207500e-06,-8.00e-04,
-2.206500e-06,-1.00e-03,
-2.205500e-06,-1.00e-03,
-2.204500e-06,-8.00e-04,
-2.203500e-06,-8.00e-04,
-2.202500e-06,-4.00e-04,
-2.201500e-06,-8.00e-04,
-2.200500e-06,-8.00e-04,
-2.199500e-06,-8.00e-04,
-2.198500e-06,-8.00e-04,
-2.197500e-06,-8.00e-04,
-2.196500e-06,-8.00e-04,
-2.195500e-06,-1.00e-03,
-2.194500e-06,-1.00e-03,
-2.193500e-06,-8.00e-04,
-2.192500e-06,-4.00e-04,
-2.191500e-06,-4.00e-04,
-2.190500e-06,-8.00e-04,
-2.189500e-06,-8.00e-04,
-2.188500e-06,-8.00e-04,
-2.187500e-06,-1.00e-03,
-2.186500e-06,-8.00e-04,
-2.185500e-06,-1.00e-03,
-2.184500e-06,-8.00e-04,
-2.183500e-06,-8.00e-04,
-2.182500e-06,-1.00e-03,
-2.181500e-06,-8.00e-04,
-2.180500e-06,-8.00e-04,
-2.179500e-06,-8.00e-04,
-2.178500e-06,-8.00e-04,
-2.177500e-06,-1.00e-03,
-2.176500e-06,-8.00e-04,
-2.175500e-06,-8.00e-04,
-2.174500e-06,-8.00e-04,
-2.173500e-06,-8.00e-04,
-2.172500e-06,-4.00e-04,
-2.171500e-06,-8.00e-04,
-2.170500e-06,-8.00e-04,
-2.169500e-06,-8.00e-04,
-2.168500e-06,-4.00e-04,
-2.167500e-06,-1.00e-03,
-2.166500e-06,-1.00e-03,
-2.165500e-06,-1.00e-03,
-2.164500e-06,-8.00e-04,
-2.163500e-06,-8.00e-04,
-2.162500e-06,-8.00e-04,
-2.161500e-06,-8.00e-04,
-2.160500e-06,-8.00e-04,
-2.159500e-06,-8.00e-04,
-2.158500e-06,-8.00e-04,
-2.157500e-06,-8.00e-04,
-2.156500e-06,-8.00e-04,
-2.155500e-06,-1.00e-03,
-2.154500e-06,-4.00e-04,
-2.153500e-06,-8.00e-04,
-2.152500e-06,-8.00e-04,
-2.151500e-06,-4.00e-04,
-2.150500e-06,-8.00e-04,
-2.149500e-06,-1.00e-03,
-2.148500e-06,-8.00e-04,
-2.147500e-06,-1.00e-03,
-2.146500e-06,-1.00e-03,
-2.145500e-06,-8.00e-04,
-2.144500e-06,-8.00e-04,
-2.143500e-06,-8.00e-04,
-2.142500e-06,-8.00e-04,
-2.141500e-06,-8.00e-04,
-2.140500e-06,-8.00e-04,
-2.139500e-06,-8.00e-04,
-2.138500e-06,-8.00e-04,
-2.137500e-06,-8.00e-04,
-2.136500e-06,-8.00e-04,
-2.135500e-06,-8.00e-04,
-2.134500e-06,-1.00e-03,
-2.133500e-06,-8.00e-04,
-2.132500e-06,-8.00e-04,
-2.131500e-06,-8.00e-04,
-2.130500e-06,-1.00e-03,
-2.129500e-06,-8.00e-04,
-2.128500e-06,-1.00e-03,
-2.127500e-06,-1.00e-03,
-2.126500e-06,-8.00e-04,
-2.125500e-06,-8.00e-04,
-2.124500e-06,-4.00e-04,
-2.123500e-06,-1.00e-03,
-2.122500e-06,-8.00e-04,
-2.121500e-06,-1.00e-03,
-2.120500e-06,-8.00e-04,
-2.119500e-06,-8.00e-04,
-2.118500e-06,-1.00e-03,
-2.117500e-06,-8.00e-04,
-2.116500e-06,-8.00e-04,
-2.115500e-06,-8.00e-04,
-2.114500e-06,-1.00e-03,
-2.113500e-06,-8.00e-04,
-2.112500e-06,-8.00e-04,
-2.111500e-06,-8.00e-04,
-2.110500e-06,-1.00e-03,
-2.109500e-06,-1.00e-03,
-2.108500e-06,-8.00e-04,
-2.107500e-06,-8.00e-04,
-2.106500e-06,-8.00e-04,
-2.105500e-06,-1.00e-03,
-2.104500e-06,-8.00e-04,
-2.103500e-06,-1.00e-03,
-2.102500e-06,-1.00e-03,
-2.101500e-06,-8.00e-04,
-2.100500e-06,-1.00e-03,
-2.099500e-06,-8.00e-04,
-2.098500e-06,-1.00e-03,
-2.097500e-06,-1.00e-03,
-2.096500e-06,-8.00e-04,
-2.095500e-06,-4.00e-04,
-2.094500e-06,-8.00e-04,
-2.093500e-06,-1.00e-03,
-2.092500e-06,-8.00e-04,
-2.091500e-06,-1.00e-03,
-2.090500e-06,-1.00e-03,
-2.089500e-06,-8.00e-04,
-2.088500e-06,-4.00e-04,
-2.087500e-06,-8.00e-04,
-2.086500e-06,-1.00e-03,
-2.085500e-06,-4.00e-04,
-2.084500e-06,-4.00e-04,
-2.083500e-06,-8.00e-04,
-2.082500e-06,-8.00e-04,
-2.081500e-06,-8.00e-04,
-2.080500e-06,-8.00e-04,
-2.079500e-06,-8.00e-04,
-2.078500e-06,-8.00e-04,
-2.077500e-06,-1.00e-03,
-2.076500e-06,-8.00e-04,
-2.075500e-06,-1.00e-03,
-2.074500e-06,-1.00e-03,
-2.073500e-06,-8.00e-04,
-2.072500e-06,-8.00e-04,
-2.071500e-06,-8.00e-04,
-2.070500e-06,-1.00e-03,
-2.069500e-06,-1.00e-03,
-2.068500e-06,-8.00e-04,
-2.067500e-06,-8.00e-04,
-2.066500e-06,-8.00e-04,
-2.065500e-06,-1.00e-03,
-2.064500e-06,-4.00e-04,
-2.063500e-06,-8.00e-04,
-2.062500e-06,-1.00e-03,
-2.061500e-06,-1.00e-03,
-2.060500e-06,-8.00e-04,
-2.059500e-06,-8.00e-04,
-2.058500e-06,-8.00e-04,
-2.057500e-06,-8.00e-04,
-2.056500e-06,-4.00e-04,
-2.055500e-06,-8.00e-04,
-2.054500e-06,-8.00e-04,
-2.053500e-06,-8.00e-04,
-2.052500e-06,-1.00e-03,
-2.051500e-06,-8.00e-04,
-2.050500e-06,-1.00e-03,
-2.049500e-06,-1.00e-03,
-2.048500e-06,-8.00e-04,
-2.047500e-06,-8.00e-04,
-2.046500e-06,-8.00e-04,
-2.045500e-06,-8.00e-04,
-2.044500e-06,-8.00e-04,
-2.043500e-06,-8.00e-04,
-2.042500e-06,-1.00e-03,
-2.041500e-06,-8.00e-04,
-2.040500e-06,-8.00e-04,
-2.039500e-06,-8.00e-04,
-2.038500e-06,-1.00e-03,
-2.037500e-06,-8.00e-04,
-2.036500e-06,-8.00e-04,
-2.035500e-06,-8.00e-04,
-2.034500e-06,-1.00e-03,
-2.033500e-06,-1.00e-03,
-2.032500e-06,-8.00e-04,
-2.031500e-06,-1.00e-03,
-2.030500e-06,-1.00e-03,
-2.029500e-06,-1.00e-03,
-2.028500e-06,-8.00e-04,
-2.027500e-06,-8.00e-04,
-2.026500e-06,-8.00e-04,
-2.025500e-06,-1.00e-03,
-2.024500e-06,-8.00e-04,
-2.023500e-06,-8.00e-04,
-2.022500e-06,-1.00e-03,
-2.021500e-06,-8.00e-04,
-2.020500e-06,-1.00e-03,
-2.019500e-06,-1.00e-03,
-2.018500e-06,-8.00e-04,
-2.017500e-06,-8.00e-04,
-2.016500e-06,-8.00e-04,
-2.015500e-06,-8.00e-04,
-2.014500e-06,-1.00e-03,
-2.013500e-06,-1.00e-03,
-2.012500e-06,-1.00e-03,
-2.011500e-06,-8.00e-04,
-2.010500e-06,-8.00e-04,
-2.009500e-06,-8.00e-04,
-2.008500e-06,-8.00e-04,
-2.007500e-06,-1.20e-03,
-2.006500e-06,-1.20e-03,
-2.005500e-06,-8.00e-04,
-2.004500e-06,-8.00e-04,
-2.003500e-06,-1.00e-03,
-2.002500e-06,-1.00e-03,
-2.001500e-06,-8.00e-04,
-2.000500e-06,-8.00e-04,
-1.999500e-06,-8.00e-04,
-1.998500e-06,-8.00e-04,
-1.997500e-06,-8.00e-04,
-1.996500e-06,-1.00e-03,
-1.995500e-06,-8.00e-04,
-1.994500e-06,-8.00e-04,
-1.993500e-06,-8.00e-04,
-1.992500e-06,-8.00e-04,
-1.991500e-06,-8.00e-04,
-1.990500e-06,-1.00e-03,
-1.989500e-06,-8.00e-04,
-1.988500e-06,-8.00e-04,
-1.987500e-06,-8.00e-04,
-1.986500e-06,-8.00e-04,
-1.985500e-06,-8.00e-04,
-1.984500e-06,-8.00e-04,
-1.983500e-06,-8.00e-04,
-1.982500e-06,-1.00e-03,
-1.981500e-06,-8.00e-04,
-1.980500e-06,-8.00e-04,
-1.979500e-06,-8.00e-04,
-1.978500e-06,-8.00e-04,
-1.977500e-06,-8.00e-04,
-1.976500e-06,-4.00e-04,
-1.975500e-06,-8.00e-04,
-1.974500e-06,-1.00e-03,
-1.973500e-06,-1.00e-03,
-1.972500e-06,-1.00e-03,
-1.971500e-06,-8.00e-04,
-1.970500e-06,-8.00e-04,
-1.969500e-06,-8.00e-04,
-1.968500e-06,-4.00e-04,
-1.967500e-06,-4.00e-04,
-1.966500e-06,-8.00e-04,
-1.965500e-06,-8.00e-04,
-1.964500e-06,-8.00e-04,
-1.963500e-06,-8.00e-04,
-1.962500e-06,-8.00e-04,
-1.961500e-06,-8.00e-04,
-1.960500e-06,-8.00e-04,
-1.959500e-06,-8.00e-04,
-1.958500e-06,-8.00e-04,
-1.957500e-06,-8.00e-04,
-1.956500e-06,-8.00e-04,
-1.955500e-06,-8.00e-04,
-1.954500e-06,-8.00e-04,
-1.953500e-06,-8.00e-04,
-1.952500e-06,-8.00e-04,
-1.951500e-06,-8.00e-04,
-1.950500e-06,-8.00e-04,
-1.949500e-06,-1.00e-03,
-1.948500e-06,-1.00e-03,
-1.947500e-06,-1.00e-03,
