x-axis,1
second,Volt
-1.003000E-06,-125.000603E-06
-1.001000E-06,-1.062500582E-03
-999.000E-09,-1.296875576E-03
-997.000E-09,-1.062500582E-03
-995.000E-09,-1.218750578E-03
-993.000E-09,-1.218750578E-03
-991.000E-09,-1.375000575E-03
-989.000E-09,-1.531250571E-03
-987.000E-09,-1.375000575E-03
-985.000E-09,-1.453125573E-03
-983.000E-09,-1.531250571E-03
-981.000E-09,-1.609375569E-03
-979.000E-09,-1.609375569E-03
-977.000E-09,-1.453125573E-03
-975.000E-09,-1.375000575E-03
-973.000E-09,-1.453125573E-03
-971.000E-09,-1.375000575E-03
-969.000E-09,-1.296875576E-03
-967.000E-09,-1.218750578E-03
-965.000E-09,-1.296875576E-03
-963.000E-09,-1.531250571E-03
-961.000E-09,-1.687500568E-03
-959.000E-09,-1.687500568E-03
-957.000E-09,-1.453125573E-03
-955.000E-09,-1.687500568E-03
-953.000E-09,-1.687500568E-03
-951.000E-09,-1.531250571E-03
-949.000E-09,-1.531250571E-03
-947.000E-09,-1.218750578E-03
-945.000E-09,-1.140625580E-03
-943.000E-09,-1.375000575E-03
-941.000E-09,-1.375000575E-03
-939.000E-09,-1.296875576E-03
-937.000E-09,-1.453125573E-03
-935.000E-09,-1.375000575E-03
-933.000E-09,-1.218750578E-03
-931.000E-09,-1.375000575E-03
-929.000E-09,-1.531250571E-03
-927.000E-09,-1.453125573E-03
-925.000E-09,-1.531250571E-03
-923.000E-09,-1.687500568E-03
-921.000E-09,-1.609375569E-03
-919.000E-09,-1.218750578E-03
-917.000E-09,-1.062500582E-03
-915.000E-09,-1.375000575E-03
-913.000E-09,-1.453125573E-03
-911.000E-09,-1.375000575E-03
-909.000E-09,-1.453125573E-03
-907.000E-09,-1.453125573E-03
-905.000E-09,-1.375000575E-03
-903.000E-09,-1.218750578E-03
-901.000E-09,-1.296875576E-03
-899.000E-09,-1.453125573E-03
-897.000E-09,-1.453125573E-03
-895.000E-09,-1.218750578E-03
-893.000E-09,-1.062500582E-03
-891.000E-09,-1.296875576E-03
-889.000E-09,-1.531250571E-03
-887.000E-09,-1.609375569E-03
-885.000E-09,-1.531250571E-03
-883.000E-09,-1.453125573E-03
-881.000E-09,-1.296875576E-03
-879.000E-09,-1.296875576E-03
-877.000E-09,-1.453125573E-03
-875.000E-09,-1.531250571E-03
-873.000E-09,-1.453125573E-03
-871.000E-09,-1.296875576E-03
-869.000E-09,-1.375000575E-03
-867.000E-09,-1.453125573E-03
-865.000E-09,-1.375000575E-03
-863.000E-09,-1.453125573E-03
-861.000E-09,-1.687500568E-03
-859.000E-09,-1.531250571E-03
-857.000E-09,-1.609375569E-03
-855.000E-09,-1.531250571E-03
-853.000E-09,-1.375000575E-03
-851.000E-09,-1.375000575E-03
-849.000E-09,-1.062500582E-03
-847.000E-09,-1.218750578E-03
-845.000E-09,-1.531250571E-03
-843.000E-09,-1.453125573E-03
-841.000E-09,-1.140625580E-03
-839.000E-09,-1.375000575E-03
-837.000E-09,-1.765625566E-03
-835.000E-09,-1.609375569E-03
-833.000E-09,-1.609375569E-03
-831.000E-09,-1.609375569E-03
-829.000E-09,-1.453125573E-03
-827.000E-09,-1.375000575E-03
-825.000E-09,-1.296875576E-03
-823.000E-09,-1.375000575E-03
-821.000E-09,-1.531250571E-03
-819.000E-09,-1.375000575E-03
-817.000E-09,-1.140625580E-03
-815.000E-09,-1.140625580E-03
-813.000E-09,-1.296875576E-03
-811.000E-09,-1.609375569E-03
-809.000E-09,-1.375000575E-03
-807.000E-09,-1.062500582E-03
-805.000E-09,-1.140625580E-03
-803.000E-09,-1.296875576E-03
-801.000E-09,-1.531250571E-03
-799.000E-09,-1.453125573E-03
-797.000E-09,-1.218750578E-03
-795.000E-09,-1.296875576E-03
-793.000E-09,-1.375000575E-03
-791.000E-09,-1.218750578E-03
-789.000E-09,-1.375000575E-03
-787.000E-09,-1.375000575E-03
-785.000E-09,-1.375000575E-03
-783.000E-09,-1.375000575E-03
-781.000E-09,-1.453125573E-03
-779.000E-09,-1.765625566E-03
-777.000E-09,-1.843750564E-03
-775.000E-09,-1.531250571E-03
-773.000E-09,-1.375000575E-03
-771.000E-09,-1.375000575E-03
-769.000E-09,-1.140625580E-03
-767.000E-09,-1.453125573E-03
-765.000E-09,-1.687500568E-03
-763.000E-09,-1.687500568E-03
-761.000E-09,-1.609375569E-03
-759.000E-09,-1.609375569E-03
-757.000E-09,-1.687500568E-03
-755.000E-09,-1.687500568E-03
-753.000E-09,-1.843750564E-03
-751.000E-09,-1.843750564E-03
-749.000E-09,-1.765625566E-03
-747.000E-09,-1.687500568E-03
-745.000E-09,-1.687500568E-03
-743.000E-09,-1.453125573E-03
-741.000E-09,-1.375000575E-03
-739.000E-09,-1.609375569E-03
-737.000E-09,-1.765625566E-03
-735.000E-09,-1.843750564E-03
-733.000E-09,-1.765625566E-03
-731.000E-09,-1.687500568E-03
-729.000E-09,-1.531250571E-03
-727.000E-09,-1.453125573E-03
-725.000E-09,-1.531250571E-03
-723.000E-09,-1.453125573E-03
-721.000E-09,-1.531250571E-03
-719.000E-09,-1.609375569E-03
-717.000E-09,-1.609375569E-03
-715.000E-09,-1.765625566E-03
-713.000E-09,-1.531250571E-03
-711.000E-09,-1.453125573E-03
-709.000E-09,-1.531250571E-03
-707.000E-09,-1.453125573E-03
-705.000E-09,-1.453125573E-03
-703.000E-09,-1.453125573E-03
-701.000E-09,-1.296875576E-03
-699.000E-09,-1.531250571E-03
-697.000E-09,-1.765625566E-03
-695.000E-09,-1.531250571E-03
-693.000E-09,-1.375000575E-03
-691.000E-09,-1.375000575E-03
-689.000E-09,-1.375000575E-03
-687.000E-09,-1.296875576E-03
-685.000E-09,-1.218750578E-03
-683.000E-09,-1.296875576E-03
-681.000E-09,-1.531250571E-03
-679.000E-09,-1.531250571E-03
-677.000E-09,-1.296875576E-03
-675.000E-09,-1.296875576E-03
-673.000E-09,-1.375000575E-03
-671.000E-09,-1.296875576E-03
-669.000E-09,-1.140625580E-03
-667.000E-09,-1.218750578E-03
-665.000E-09,-1.453125573E-03
-663.000E-09,-1.218750578E-03
-661.000E-09,-1.296875576E-03
-659.000E-09,-1.531250571E-03
-657.000E-09,-1.296875576E-03
-655.000E-09,-1.218750578E-03
-653.000E-09,-1.218750578E-03
-651.000E-09,-1.218750578E-03
-649.000E-09,-1.296875576E-03
-647.000E-09,-1.375000575E-03
-645.000E-09,-1.531250571E-03
